Age,Rating,Weather_conditions,Traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance,Preparation_Time,Delivery_Time
30.0,4.5,Windy,3,1,Meal,motorcycle,1.0,0,Metropolitian,34,10.906058503327221,5.0,29.0
38.0,4.8,Windy,0,2,Buffet,scooter,1.0,0,Urban,24,20.50758678093407,5.0,19.0
21.0,4.7,Stormy,1,0,Meal,motorcycle,0.0,0,Urban,13,9.075423573606574,15.0,-2.0
25.0,4.6,Sandstorms,1,0,Drinks,motorcycle,1.0,0,Metropolitian,22,20.176811965426136,10.0,12.0
39.0,4.8,Sunny,3,2,Buffet,scooter,1.0,0,Metropolitian,25,14.022096082518878,10.0,15.0
26.0,4.8,Cloudy,3,1,Buffet,motorcycle,0.0,0,Metropolitian,42,12.079324698379555,10.0,32.0
28.0,5.0,Windy,1,0,Snack,motorcycle,0.0,0,Metropolitian,27,7.762510040102141,10.0,17.0
26.0,4.8,Cloudy,3,0,Drinks,motorcycle,0.0,0,Metropolitian,37,12.417487520918895,10.0,27.0
38.0,4.7,Windy,0,1,Drinks,scooter,1.0,0,Metropolitian,26,3.0733915714431617,10.0,16.0
23.0,4.6,Sandstorms,0,1,Buffet,scooter,1.0,0,Urban,15,19.975741216257433,10.0,5.0
38.0,4.7,Fog,1,1,Meal,motorcycle,1.0,0,Metropolitian,30,19.619196710684648,15.0,15.0
36.0,4.8,Sandstorms,3,0,Drinks,motorcycle,1.0,0,Semi-Urban,53,20.85157880964364,10.0,43.0
28.0,4.7,Windy,2,2,Drinks,scooter,1.0,0,Metropolitian,18,2.980289542200211,15.0,3.0
38.0,4.3,Windy,2,0,Drinks,motorcycle,1.0,0,Metropolitian,31,6.210416158377501,10.0,21.0
39.0,4.9,Sunny,1,1,Drinks,motorcycle,1.0,0,Metropolitian,26,20.206901465513607,10.0,16.0
25.0,4.9,Sandstorms,3,0,Buffet,motorcycle,1.0,0,Urban,25,9.435201537430713,10.0,15.0
39.0,4.9,Sunny,1,1,Snack,scooter,0.0,0,Metropolitian,19,14.023232083084483,10.0,9.0
30.0,4.8,Cloudy,0,2,Meal,scooter,1.0,0,Metropolitian,16,3.116121839413475,5.0,11.0
24.0,4.8,Windy,2,2,Drinks,motorcycle,1.0,0,Metropolitian,25,6.081387490813416,15.0,10.0
27.0,4.5,Cloudy,3,2,Snack,scooter,1.0,0,Metropolitian,23,4.540598459773032,15.0,8.0
23.0,4.8,Sandstorms,1,1,Meal,motorcycle,0.0,0,Metropolitian,22,10.756415548797705,5.0,17.0
26.0,4.5,Sandstorms,3,1,Meal,motorcycle,0.0,0,Metropolitian,21,13.970007989574006,5.0,16.0
34.0,5.0,Fog,0,2,Meal,electric_scooter,1.0,0,Metropolitian,15,1.5725337292863206,10.0,5.0
20.0,4.7,Stormy,0,2,Meal,motorcycle,1.0,0,Metropolitian,19,7.790122649763986,15.0,4.0
30.0,4.3,Sandstorms,0,0,Snack,motorcycle,1.0,0,Metropolitian,27,1.55255331684981,5.0,22.0
39.0,4.4,Sandstorms,1,2,Snack,scooter,2.0,0,Metropolitian,34,7.683782781592617,15.0,19.0
38.0,4.7,Sunny,0,2,Buffet,electric_scooter,0.0,0,Metropolitian,11,9.326827803405624,5.0,6.0
34.0,4.5,Sunny,3,1,Meal,motorcycle,0.0,0,Metropolitian,24,7.573442055128481,5.0,19.0
35.0,4.8,Cloudy,0,0,Snack,motorcycle,1.0,0,Metropolitian,22,4.537647566708254,10.0,12.0
27.0,4.5,Stormy,0,2,Buffet,scooter,0.0,0,Metropolitian,16,9.21969165952385,10.0,6.0
27.0,4.5,Fog,0,0,Drinks,motorcycle,0.0,0,Urban,16,9.121519225895119,10.0,6.0
20.0,5.0,Stormy,3,1,Snack,motorcycle,1.0,0,Metropolitian,16,7.762394296687464,15.0,1.0
25.0,4.7,Stormy,1,0,Meal,motorcycle,1.0,0,Metropolitian,24,7.64537402705469,10.0,14.0
36.0,4.4,Sandstorms,3,2,Snack,electric_scooter,1.0,0,Metropolitian,37,17.13783007771357,10.0,27.0
20.0,4.8,Fog,1,2,Drinks,scooter,1.0,0,Metropolitian,36,10.641157729337541,10.0,26.0
24.0,4.7,Windy,3,1,Buffet,scooter,1.0,0,Metropolitian,15,10.602497166339631,15.0,0.0
22.0,4.1,Windy,2,0,Buffet,motorcycle,0.0,0,Metropolitian,31,6.12841937845769,10.0,21.0
26.0,4.7,Stormy,0,1,Drinks,scooter,0.0,0,Metropolitian,15,1.55255331684981,10.0,5.0
38.0,4.7,Stormy,2,2,Drinks,motorcycle,0.0,0,Metropolitian,29,6.209485214483087,5.0,24.0
37.0,5.0,Stormy,2,1,Buffet,motorcycle,1.0,0,Metropolitian,32,6.053991527368519,5.0,27.0
31.0,5.0,Stormy,2,2,Snack,electric_scooter,1.0,0,Metropolitian,26,5.9587562421893265,15.0,11.0
25.0,4.9,Sunny,1,0,Buffet,motorcycle,0.0,0,Metropolitian,20,9.08793706801597,15.0,5.0
23.0,4.4,Stormy,3,0,Meal,motorcycle,1.0,0,Metropolitian,32,9.075352487619899,10.0,22.0
32.0,4.9,Cloudy,1,2,Meal,scooter,1.0,0,Metropolitian,19,9.348072739621905,10.0,9.0
28.0,4.6,Fog,3,1,Drinks,scooter,1.0,0,Metropolitian,40,11.007734763744619,5.0,35.0
37.0,4.9,Fog,0,2,Drinks,scooter,1.0,0,Metropolitian,18,1.5725337292863206,10.0,8.0
39.0,4.2,Fog,3,2,Snack,scooter,3.0,0,Metropolitian,44,16.636875038860897,10.0,34.0
31.0,4.9,Stormy,3,0,Meal,motorcycle,0.0,1,Urban,49,4.657999585570663,10.0,39.0
29.0,4.0,Fog,3,1,Snack,motorcycle,1.0,0,Urban,31,7.8626681674103684,10.0,21.0
36.0,4.7,Cloudy,1,1,Meal,motorcycle,1.0,0,Urban,15,7.8626681674103684,15.0,0.0
31.0,4.2,Stormy,2,1,Snack,motorcycle,1.0,0,Metropolitian,34,6.049757918895211,15.0,19.0
34.0,4.7,Cloudy,3,0,Snack,motorcycle,1.0,0,Metropolitian,51,13.96960642768458,10.0,41.0
29.0,4.4,Sunny,2,0,Buffet,motorcycle,1.0,0,Metropolitian,44,6.129085334979291,5.0,39.0
20.0,4.8,Sunny,0,0,Drinks,motorcycle,1.0,0,Metropolitian,29,12.464226008964719,15.0,14.0
25.0,4.5,Sunny,2,2,Meal,scooter,0.0,0,Urban,17,3.063638579712219,5.0,12.0
29.0,4.7,Windy,3,2,Buffet,electric_scooter,1.0,0,Urban,23,13.680908173877386,10.0,13.0
32.0,4.4,Stormy,3,0,Meal,motorcycle,1.0,0,Metropolitian,37,13.61116354777465,15.0,22.0
32.0,3.7,Sandstorms,3,2,Meal,scooter,1.0,0,Metropolitian,35,12.418029175076608,10.0,25.0
36.0,4.3,Windy,0,0,Meal,motorcycle,1.0,0,Metropolitian,22,9.31403062822802,15.0,7.0
21.0,4.8,Cloudy,2,2,Meal,scooter,1.0,0,Metropolitian,21,6.179330887543313,10.0,11.0
32.0,5.0,Sandstorms,3,1,Drinks,motorcycle,0.0,0,Urban,26,7.772430463816821,5.0,21.0
35.0,4.8,Sunny,2,1,Meal,scooter,1.0,0,Urban,20,6.128501214162246,5.0,15.0
22.0,4.6,Stormy,0,2,Snack,electric_scooter,1.0,0,Urban,14,1.5545511732988062,15.0,-1.0
31.0,4.9,Sandstorms,2,1,Drinks,scooter,1.0,0,Metropolitian,32,1.5725337292863206,10.0,22.0
32.0,4.8,Fog,0,2,Drinks,scooter,0.0,0,Metropolitian,16,1.5525629397903202,5.0,11.0
35.0,4.9,Sunny,0,2,Drinks,scooter,1.0,0,Metropolitian,16,8.938176353487746,5.0,11.0
36.0,4.7,Fog,0,0,Meal,motorcycle,1.0,0,Urban,24,7.683744768651736,5.0,19.0
35.0,4.2,Cloudy,1,2,Buffet,electric_scooter,1.0,0,Metropolitian,33,16.659979129063025,10.0,23.0
27.0,4.2,Windy,3,0,Drinks,motorcycle,1.0,0,Metropolitian,34,19.688553005364493,10.0,24.0
27.0,4.7,Windy,3,2,Drinks,motorcycle,1.0,0,Metropolitian,24,10.865464603780389,10.0,14.0
29.0,4.9,Stormy,0,2,Meal,electric_scooter,0.0,0,Metropolitian,12,7.7720962407184935,5.0,7.0
32.0,4.0,Windy,1,2,Drinks,electric_scooter,1.0,0,Metropolitian,31,9.193093962702912,15.0,16.0
27.0,4.5,Fog,0,1,Snack,motorcycle,0.0,0,Metropolitian,15,1.5544994921789963,15.0,0.0
30.0,4.4,Cloudy,3,2,Buffet,motorcycle,2.0,0,Metropolitian,41,20.207049940573643,5.0,36.0
34.0,4.6,Fog,0,0,Meal,motorcycle,0.0,0,Urban,20,9.435201537430713,15.0,5.0
20.0,4.5,Cloudy,3,1,Buffet,scooter,0.0,0,Metropolitian,27,7.6470478692714,5.0,22.0
26.0,4.7,Sunny,3,2,Drinks,electric_scooter,1.0,0,Urban,16,4.596317855297838,15.0,1.0
24.0,4.8,Sandstorms,1,2,Drinks,motorcycle,1.0,0,Metropolitian,15,14.022321513257348,10.0,5.0
31.0,4.8,Cloudy,1,0,Buffet,motorcycle,1.0,0,Metropolitian,35,16.600272418856072,15.0,20.0
35.0,4.5,Sandstorms,1,0,Drinks,motorcycle,0.0,0,Metropolitian,26,9.121375406203297,10.0,16.0
31.0,5.0,Sandstorms,2,1,Drinks,scooter,1.0,0,Metropolitian,31,6.208989450210038,10.0,21.0
22.0,4.7,Windy,1,2,Meal,motorcycle,0.0,0,Urban,27,10.906379374468557,10.0,17.0
27.0,4.8,Sandstorms,3,1,Meal,scooter,0.0,0,Metropolitian,15,10.7572047086705,15.0,0.0
32.0,3.8,Sandstorms,1,1,Snack,motorcycle,1.0,0,Metropolitian,34,13.619596838647382,5.0,29.0
29.0,4.9,Stormy,0,1,Buffet,motorcycle,0.0,0,Urban,11,3.116121839413475,10.0,1.0
32.0,4.8,Windy,1,2,Drinks,electric_scooter,0.0,0,Metropolitian,28,4.674181485440602,15.0,13.0
32.0,4.8,Sunny,0,2,Drinks,electric_scooter,1.0,0,Metropolitian,25,12.358091289337539,5.0,20.0
32.0,4.2,Cloudy,1,1,Buffet,motorcycle,1.0,0,Metropolitian,32,19.65962528368427,15.0,17.0
24.0,5.0,Fog,1,2,Buffet,motorcycle,0.0,0,Metropolitian,32,12.464329547626274,10.0,22.0
34.0,4.7,Windy,3,0,Buffet,motorcycle,2.0,0,Metropolitian,37,10.709003371535417,10.0,27.0
24.0,4.7,Cloudy,3,1,Drinks,scooter,1.0,0,Urban,28,4.544267482984226,15.0,13.0
32.0,4.5,Windy,0,1,Drinks,motorcycle,0.0,0,Metropolitian,27,1.5367515001848095,10.0,17.0
39.0,4.5,Cloudy,0,1,Drinks,motorcycle,1.0,0,Metropolitian,15,7.452607659561829,5.0,10.0
30.0,4.2,Sandstorms,3,1,Snack,motorcycle,1.0,0,Metropolitian,37,10.865409153294227,10.0,27.0
33.0,4.9,Windy,1,2,Meal,scooter,1.0,0,Metropolitian,27,19.91059239709516,15.0,12.0
34.0,4.5,Windy,0,2,Meal,electric_scooter,1.0,0,Metropolitian,23,3.02711617518989,5.0,18.0
28.0,4.9,Cloudy,1,1,Drinks,motorcycle,1.0,0,Metropolitian,12,6.04999326769204,5.0,7.0
34.0,4.7,Cloudy,3,2,Drinks,electric_scooter,2.0,1,Urban,41,10.866261860714015,10.0,31.0
23.0,4.7,Windy,0,2,Drinks,motorcycle,1.0,0,Metropolitian,18,7.546670729116101,5.0,13.0
31.0,4.2,Stormy,0,0,Buffet,motorcycle,0.0,0,Metropolitian,33,2.979527470384624,15.0,18.0
23.0,4.7,Stormy,2,2,Snack,motorcycle,0.0,0,Metropolitian,23,6.128850978538233,10.0,13.0
33.0,4.2,Cloudy,1,2,Meal,scooter,2.0,0,Urban,41,14.021726512881596,10.0,31.0
37.0,4.8,Stormy,1,2,Snack,scooter,0.0,0,Metropolitian,20,16.85208641567295,10.0,10.0
37.0,4.7,Sunny,0,1,Drinks,motorcycle,1.0,0,Urban,18,3.0736606152903136,15.0,3.0
25.0,4.9,Sandstorms,0,0,Buffet,motorcycle,1.0,0,Metropolitian,17,10.880935113345313,10.0,7.0
29.0,5.0,Fog,3,2,Drinks,electric_scooter,1.0,0,Metropolitian,40,11.007734763744619,10.0,30.0
32.0,4.0,Stormy,2,0,Buffet,motorcycle,1.0,0,Metropolitian,40,1.5580766213086716,5.0,35.0
31.0,4.9,Sunny,1,2,Snack,motorcycle,0.0,0,Metropolitian,22,13.184483852766967,10.0,12.0
23.0,4.6,Fog,1,2,Snack,scooter,2.0,0,Metropolitian,36,19.879870677373702,5.0,31.0
38.0,4.2,Fog,0,1,Drinks,scooter,1.0,0,Metropolitian,36,12.236322809891128,5.0,31.0
35.0,4.7,Cloudy,2,0,Buffet,motorcycle,1.0,0,Metropolitian,33,6.290134677634678,5.0,28.0
33.0,4.8,Sandstorms,0,1,Snack,scooter,1.0,0,Metropolitian,24,1.513073455729525,5.0,19.0
32.0,4.1,Windy,0,0,Buffet,motorcycle,1.0,0,Metropolitian,32,1.552697443893239,15.0,17.0
20.0,3.1,Sunny,0,2,Snack,motorcycle,1.0,0,Metropolitian,41,12.116950608888414,10.0,31.0
33.0,4.4,Windy,0,0,Meal,motorcycle,1.0,0,Urban,27,1.514788572005127,5.0,22.0
22.0,4.7,Windy,1,2,Buffet,scooter,1.0,0,Metropolitian,23,6.120941769502897,10.0,13.0
28.0,4.7,Stormy,1,0,Snack,motorcycle,0.0,0,Metropolitian,24,4.67432400638191,10.0,14.0
30.0,4.9,Cloudy,2,0,Snack,motorcycle,0.0,0,Metropolitian,27,3.0599333272414095,5.0,22.0
25.0,4.7,Stormy,3,0,Snack,motorcycle,1.0,0,Metropolitian,25,13.68148555689137,15.0,10.0
25.0,4.2,Fog,1,1,Buffet,motorcycle,1.0,0,Urban,31,16.722548420715,10.0,21.0
37.0,4.3,Fog,2,1,Drinks,scooter,0.0,0,Urban,36,6.217525604924386,5.0,31.0
28.0,5.0,Stormy,2,2,Drinks,motorcycle,0.0,0,Metropolitian,21,2.979527470384624,10.0,11.0
20.0,4.7,Windy,3,1,Meal,motorcycle,1.0,0,Urban,15,9.17813837505589,15.0,0.0
20.0,4.8,Cloudy,2,2,Meal,scooter,1.0,0,Urban,33,1.5263994754502583,10.0,23.0
25.0,4.6,Windy,1,2,Drinks,motorcycle,0.0,0,Urban,28,6.049968949184032,10.0,18.0
28.0,4.1,Windy,3,0,Meal,motorcycle,2.0,0,Urban,36,12.099390766641623,10.0,26.0
23.0,4.7,Cloudy,1,0,Buffet,motorcycle,1.0,0,Metropolitian,25,4.5877613789702085,10.0,15.0
39.0,4.1,Windy,0,0,Meal,motorcycle,1.0,0,Metropolitian,28,1.513073455729525,5.0,23.0
20.0,4.7,Sandstorms,1,1,Buffet,scooter,0.0,0,Metropolitian,20,7.567713368601147,15.0,5.0
24.0,4.9,Cloudy,1,0,Buffet,motorcycle,0.0,0,Metropolitian,36,12.161512247541568,15.0,21.0
20.0,4.8,Stormy,1,2,Buffet,electric_scooter,1.0,0,Metropolitian,26,12.100108934661812,15.0,11.0
21.0,4.7,Fog,3,1,Buffet,motorcycle,1.0,0,Metropolitian,29,9.075423573606574,10.0,19.0
20.0,4.8,Stormy,0,2,Buffet,scooter,1.0,0,Metropolitian,18,12.58026782240096,10.0,8.0
26.0,4.8,Sunny,0,1,Buffet,scooter,0.0,0,Metropolitian,22,3.0251533668867396,10.0,12.0
30.0,4.9,Fog,3,2,Buffet,scooter,0.0,0,Metropolitian,30,4.610254758948449,5.0,25.0
24.0,4.7,Fog,2,0,Buffet,motorcycle,1.0,0,Urban,20,3.145067434621583,5.0,15.0
38.0,4.5,Sunny,3,1,Buffet,motorcycle,1.0,0,Metropolitian,17,4.5384079078628705,15.0,2.0
37.0,4.8,Windy,0,2,Drinks,scooter,0.0,0,Metropolitian,28,17.074116110019784,10.0,18.0
38.0,4.6,Fog,1,0,Buffet,motorcycle,0.0,0,Metropolitian,29,7.772430463816821,5.0,24.0
23.0,4.9,Stormy,3,1,Drinks,motorcycle,1.0,0,Metropolitian,29,10.868262820109699,10.0,19.0
36.0,4.0,Stormy,1,0,Meal,motorcycle,2.0,0,Metropolitian,36,17.137487720369517,5.0,31.0
35.0,3.5,Windy,3,1,Drinks,motorcycle,1.0,0,Urban,34,13.612594236925654,5.0,29.0
35.0,4.6,Fog,3,0,Snack,motorcycle,1.0,0,Metropolitian,45,16.72115728076054,15.0,30.0
26.0,4.8,Windy,3,0,Meal,motorcycle,0.0,0,Metropolitian,17,7.772252870923808,15.0,2.0
22.0,4.5,Windy,0,2,Drinks,scooter,0.0,0,Metropolitian,14,4.406344421717837,5.0,9.0
21.0,4.8,Cloudy,3,0,Meal,motorcycle,1.0,0,Metropolitian,24,8.953006164966736,15.0,9.0
25.0,4.9,Sandstorms,3,1,Snack,scooter,1.0,0,Metropolitian,28,19.614735355629914,10.0,18.0
33.0,4.4,Cloudy,3,2,Snack,scooter,0.0,0,Metropolitian,48,16.659979129063025,10.0,38.0
32.0,4.2,Windy,0,0,Buffet,motorcycle,1.0,0,Metropolitian,24,3.104782360921429,5.0,19.0
38.0,4.5,Sunny,0,0,Drinks,motorcycle,1.0,0,Metropolitian,23,7.8626681674103684,15.0,8.0
33.0,4.7,Stormy,0,1,Meal,motorcycle,0.0,0,Metropolitian,16,12.100287598006089,10.0,6.0
39.0,4.8,Sunny,1,1,Buffet,motorcycle,0.0,0,Metropolitian,21,16.634890709262386,5.0,16.0
33.0,5.0,Sandstorms,1,0,Snack,motorcycle,0.0,0,Metropolitian,35,6.128899374764089,5.0,30.0
20.0,4.6,Sunny,1,1,Drinks,motorcycle,1.0,0,Urban,18,13.989584724635527,10.0,8.0
29.0,4.5,Fog,1,0,Snack,motorcycle,1.0,1,Metropolitian,39,16.900616226154256,10.0,29.0
20.0,5.0,Fog,0,2,Buffet,motorcycle,1.0,0,Metropolitian,24,16.72211869180285,15.0,9.0
35.0,4.6,Cloudy,3,0,Snack,motorcycle,1.0,0,Metropolitian,31,7.490185430661069,15.0,16.0
33.0,4.9,Sunny,3,2,Snack,electric_scooter,1.0,0,Metropolitian,20,9.080801999742825,10.0,10.0
37.0,4.2,Stormy,1,0,Snack,motorcycle,1.0,0,Metropolitian,46,12.418394742110447,5.0,41.0
26.0,4.7,Cloudy,1,0,Meal,motorcycle,1.0,0,Metropolitian,22,5.8740197354186305,15.0,7.0
28.0,5.0,Fog,0,1,Buffet,motorcycle,0.0,0,Metropolitian,19,1.5124736191451338,5.0,14.0
21.0,4.7,Stormy,1,1,Buffet,scooter,0.0,0,Metropolitian,26,19.76188040923094,10.0,16.0
25.0,4.8,Sandstorms,3,1,Meal,scooter,0.0,0,Metropolitian,15,16.983374593904415,5.0,10.0
37.0,4.6,Stormy,0,2,Meal,electric_scooter,1.0,0,Metropolitian,25,1.5367158933394087,10.0,15.0
22.0,4.7,Sandstorms,1,2,Drinks,electric_scooter,1.0,0,Metropolitian,21,12.24085827411391,15.0,6.0
28.0,4.0,Cloudy,2,1,Drinks,motorcycle,1.0,0,Metropolitian,34,6.050094908857936,10.0,24.0
27.0,4.6,Windy,1,2,Buffet,motorcycle,0.0,0,Metropolitian,25,4.717601092054723,10.0,15.0
36.0,4.9,Fog,2,2,Snack,electric_scooter,1.0,0,Metropolitian,28,1.5725337292863206,15.0,13.0
26.0,5.0,Sandstorms,3,0,Meal,motorcycle,0.0,0,Metropolitian,36,20.253748386838097,10.0,26.0
32.0,4.8,Sandstorms,3,0,Snack,motorcycle,1.0,0,Metropolitian,43,16.601276790345963,10.0,33.0
31.0,4.2,Cloudy,3,2,Meal,electric_scooter,1.0,0,Metropolitian,40,14.15280068944862,10.0,30.0
24.0,4.5,Windy,0,0,Meal,motorcycle,0.0,0,Metropolitian,15,3.0643351463849164,5.0,10.0
37.0,4.5,Windy,0,1,Drinks,motorcycle,1.0,0,Metropolitian,28,3.145067434621583,5.0,23.0
21.0,4.8,Sunny,0,1,Snack,scooter,1.0,0,Metropolitian,21,3.1048037532854496,5.0,16.0
22.0,4.6,Windy,3,1,Buffet,scooter,1.0,0,Urban,16,12.419794286435744,10.0,6.0
34.0,4.6,Windy,0,2,Drinks,scooter,0.0,0,Metropolitian,24,4.717601092054723,15.0,9.0
32.0,4.9,Windy,0,2,Snack,scooter,0.0,0,Urban,20,14.15280068944862,5.0,15.0
25.0,4.6,Windy,3,0,Snack,motorcycle,1.0,0,Metropolitian,25,20.85172635753384,10.0,15.0
22.0,4.8,Fog,1,2,Buffet,electric_scooter,0.0,0,Metropolitian,11,7.8626681674103684,15.0,-4.0
34.0,4.6,Cloudy,0,1,Snack,motorcycle,1.0,0,Metropolitian,29,13.63122853449607,15.0,14.0
26.0,4.9,Windy,2,2,Buffet,scooter,1.0,0,Metropolitian,17,6.037193175494637,15.0,2.0
28.0,4.5,Stormy,1,2,Snack,scooter,1.0,0,Metropolitian,28,4.56096495080353,15.0,13.0
22.0,4.8,Sunny,3,0,Drinks,motorcycle,1.0,0,Metropolitian,20,12.257118233178144,10.0,10.0
31.0,4.6,Cloudy,3,0,Meal,motorcycle,3.0,0,Metropolitian,49,13.76685500858734,10.0,39.0
36.0,5.0,Sandstorms,3,0,Buffet,motorcycle,1.0,1,Metropolitian,48,19.688553005364493,15.0,33.0
30.0,5.0,Cloudy,2,0,Buffet,motorcycle,1.0,0,Metropolitian,27,6.117761953594232,5.0,22.0
23.0,4.8,Stormy,0,2,Snack,motorcycle,0.0,0,Metropolitian,18,16.825674553493343,10.0,8.0
25.0,4.8,Cloudy,2,1,Snack,motorcycle,1.0,0,Metropolitian,24,1.5318406299867455,10.0,14.0
30.0,4.7,Stormy,3,2,Snack,scooter,1.0,0,Urban,35,12.237167878708663,10.0,25.0
27.0,4.6,Windy,1,2,Drinks,scooter,1.0,0,Metropolitian,23,20.25375174504926,5.0,18.0
37.0,4.1,Sandstorms,1,2,Drinks,electric_scooter,2.0,0,Metropolitian,39,13.99001950805727,5.0,34.0
35.0,4.6,Sandstorms,0,1,Buffet,motorcycle,0.0,0,Metropolitian,28,9.087720328091443,15.0,13.0
20.0,4.7,Stormy,1,1,Buffet,scooter,1.0,0,Metropolitian,29,9.435201537430713,10.0,19.0
31.0,4.7,Cloudy,0,1,Buffet,scooter,0.0,0,Metropolitian,19,4.405707968793497,15.0,4.0
33.0,4.6,Stormy,1,1,Buffet,motorcycle,0.0,0,Metropolitian,26,4.610621612645187,15.0,11.0
38.0,4.8,Cloudy,1,1,Snack,motorcycle,1.0,0,Metropolitian,16,9.121499067661926,10.0,6.0
24.0,4.7,Cloudy,0,1,Meal,motorcycle,1.0,0,Urban,20,9.220209378254708,10.0,10.0
33.0,4.6,Sandstorms,1,1,Snack,motorcycle,1.0,0,Metropolitian,30,20.252959556511744,5.0,25.0
39.0,4.4,Fog,0,1,Drinks,motorcycle,1.0,0,Metropolitian,34,11.917649947586655,10.0,24.0
27.0,4.5,Fog,0,1,Buffet,motorcycle,1.0,0,Urban,15,7.762480218802449,15.0,0.0
35.0,4.4,Fog,2,2,Snack,electric_scooter,2.0,1,Metropolitian,39,6.053660476427297,5.0,34.0
37.0,5.0,Windy,1,0,Buffet,motorcycle,1.0,0,Metropolitian,32,4.590769055748737,15.0,17.0
39.0,4.1,Cloudy,3,0,Drinks,motorcycle,1.0,0,Urban,31,4.537940846050908,15.0,16.0
27.0,4.8,Windy,1,2,Snack,electric_scooter,1.0,0,Metropolitian,29,9.061282952128346,5.0,24.0
25.0,4.6,Sunny,0,0,Drinks,motorcycle,1.0,0,Metropolitian,25,20.44292976252901,10.0,15.0
38.0,4.8,Windy,1,0,Meal,motorcycle,1.0,0,Metropolitian,31,5.962202685727718,10.0,21.0
27.0,4.9,Cloudy,3,2,Buffet,scooter,1.0,0,Metropolitian,39,12.58026782240096,15.0,24.0
21.0,4.7,Windy,1,2,Drinks,electric_scooter,1.0,0,Urban,19,17.076712975302453,15.0,4.0
27.0,4.9,Cloudy,3,1,Drinks,motorcycle,1.0,0,Metropolitian,23,9.121136119359766,15.0,8.0
27.0,4.7,Cloudy,3,0,Snack,motorcycle,0.0,0,Urban,20,4.476810954148582,10.0,10.0
32.0,4.6,Fog,0,0,Buffet,motorcycle,0.0,0,Metropolitian,24,1.5322236104030795,10.0,14.0
30.0,4.7,Fog,0,0,Buffet,motorcycle,1.0,0,Metropolitian,20,2.9795405223586338,15.0,5.0
22.0,4.7,Stormy,0,1,Meal,scooter,1.0,0,Metropolitian,16,13.583460272389507,10.0,6.0
26.0,4.8,Sunny,1,1,Drinks,motorcycle,0.0,0,Metropolitian,16,19.840099821486536,15.0,1.0
31.0,4.9,Windy,0,1,Snack,scooter,1.0,0,Metropolitian,19,10.602582382472562,10.0,9.0
37.0,4.8,Sunny,1,1,Buffet,scooter,1.0,0,Metropolitian,24,10.756955716295083,15.0,9.0
29.0,4.7,Cloudy,2,1,Meal,scooter,1.0,0,Metropolitian,33,1.4897777216516548,10.0,23.0
36.0,3.8,Sandstorms,3,1,Meal,motorcycle,1.0,0,Metropolitian,35,20.206260324074304,10.0,25.0
23.0,4.9,Fog,0,2,Meal,scooter,1.0,0,Metropolitian,23,20.44292976252901,10.0,13.0
35.0,4.4,Cloudy,1,1,Snack,motorcycle,1.0,0,Metropolitian,31,17.29786575291325,15.0,16.0
33.0,4.5,Windy,2,1,Buffet,scooter,1.0,0,Metropolitian,27,6.049956259946466,15.0,12.0
27.0,4.7,Fog,3,0,Meal,motorcycle,1.0,0,Metropolitian,47,12.463941144204773,15.0,32.0
35.0,4.5,Fog,1,2,Meal,electric_scooter,1.0,0,Urban,19,6.147038743530447,10.0,9.0
39.0,5.0,Windy,0,2,Buffet,motorcycle,0.0,0,Metropolitian,17,19.362740471251666,5.0,12.0
33.0,4.0,Windy,2,1,Meal,motorcycle,1.0,0,Urban,31,6.050103074349793,15.0,16.0
26.0,4.9,Stormy,2,0,Buffet,motorcycle,1.0,0,Urban,30,6.209089325963786,10.0,20.0
24.0,4.7,Sunny,3,0,Meal,motorcycle,0.0,0,Urban,21,13.735383556628708,15.0,6.0
28.0,4.9,Fog,1,1,Buffet,scooter,0.0,0,Urban,27,13.894916383849754,10.0,17.0
21.0,4.1,Windy,0,0,Drinks,motorcycle,1.0,0,Metropolitian,26,2.979750394372844,15.0,11.0
31.0,5.0,Sandstorms,1,0,Snack,motorcycle,1.0,0,Metropolitian,32,12.099096916817196,5.0,27.0
21.0,4.1,Windy,3,0,Snack,motorcycle,1.0,0,Urban,33,12.418462399627495,10.0,23.0
38.0,4.1,Sandstorms,3,0,Drinks,motorcycle,1.0,0,Urban,42,16.901690663165983,10.0,32.0
30.0,4.1,Cloudy,3,2,Buffet,scooter,2.0,0,Metropolitian,49,20.55736413547124,10.0,39.0
31.0,4.6,Fog,2,0,Drinks,motorcycle,1.0,0,Metropolitian,34,6.128804224238058,10.0,24.0
30.0,4.9,Cloudy,3,2,Drinks,scooter,1.0,0,Metropolitian,25,7.683253857182166,15.0,10.0
33.0,5.0,Stormy,0,1,Snack,scooter,0.0,0,Urban,29,7.659703978703409,15.0,14.0
38.0,4.5,Fog,0,0,Drinks,motorcycle,1.0,0,Metropolitian,22,3.059443338897214,10.0,12.0
24.0,4.7,Fog,3,2,Meal,motorcycle,0.0,0,Metropolitian,23,9.175127291638498,15.0,8.0
24.0,3.5,Sunny,3,0,Snack,motorcycle,1.0,0,Metropolitian,51,4.527915278149081,10.0,41.0
34.0,4.7,Windy,3,1,Buffet,motorcycle,1.0,0,Metropolitian,30,9.314781588433535,15.0,15.0
27.0,4.8,Stormy,1,1,Snack,scooter,1.0,0,Metropolitian,22,4.5405743887312955,5.0,17.0
